,Date,Department,Category,CustomerCode,Price,Quantity
21000,2015-12-05,Sides,Yogurt,CWM11331L8O,12.0,9.0
21001,2014-01-07,Entrees,Beef and Broccoli,CWM11331L8O,16.0,11.0
21002,2014-05-24,Entrees,Lamb Chops,CWM11331L8O,13.0,11.0
21003,2015-02-05,Kabobs,Beef,CWM11331L8O,25.0,11.0
21005,2015-12-13,Entrees,Beef and Broccoli,CWM11331L8O,17.0,6.0
21007,2016-02-18,Sides,Yogurt,CWM11331L8O,12.0,7.0
21008,2016-10-04,Kabobs,Beef,CWM11331L8O,28.0,14.0
21009,2014-07-23,Kabobs,Chicken,CWM11331L8O,33.0,3.0
21011,2015-01-25,Kabobs,Chicken,CWM11331L8O,33.0,18.0
21012,2015-08-11,Sides,Rice,CDZ77390JC,9.0,6.0
21013,2014-03-26,Entrees,Beef and Broccoli,CWM11331L8O,17.0,10.0
21014,2014-05-28,Kabobs,Chicken,CWM11331L8O,33.0,9.0
21015,2017-03-01,Sides,Yogurt,CWM11331L8O,12.0,13.0
21017,2014-09-25,Sides,Yogurt,CWM11331L8O,12.0,16.0
21018,2014-03-13,Sides,Rice,C9G3348VOF,9.0,4.0
21020,2014-07-20,Sides,Yogurt,CWM11331L8O,12.0,7.0
21022,2016-03-28,Kabobs,Lamb,CWM11331L8O,28.0,16.0
21023,2015-02-24,Sides,Yogurt,CWM11331L8O,12.0,11.0
21024,2014-02-25,Kabobs,Pork,CTE2973IDY,28.0,11.0
21025,2014-02-11,Sides,Rice,CWM11331L8O,9.0,7.0
21026,2015-10-13,Entrees,Lamb Chops,CWM11331L8O,33.0,22.0
21027,2015-11-04,Entrees,Beef and Broccoli,CWM11331L8O,14.0,10.0
21028,2015-04-23,Sides,Yogurt,CWM11331L8O,12.0,14.0
21029,2015-11-05,Sides,Rice,CWM11331L8O,9.0,12.0
21030,2016-01-10,Kabobs,Beef,CWM11331L8O,25.0,17.0
21031,2016-09-19,Sides,Rice,CWM11331L8O,9.0,1.0
21033,2015-10-08,Kabobs,Beef,CWM11331L8O,25.0,23.0
21034,2014-09-21,Entrees,Lamb Chops,CWM11331L8O,28.0,18.0
21036,2015-07-28,Entrees,Beef and Broccoli,CWM11331L8O,14.0,18.0
21037,2014-06-12,Sides,Roll,CWM11331L8O,5.0,16.0
21038,2017-01-22,Sides,Yogurt,CWM11331L8O,12.0,17.0
21039,2016-06-08,Kabobs,Chicken,CWM11331L8O,33.0,6.0
21041,2016-09-26,Entrees,Lamb Chops,CWM11331L8O,15.0,5.0
21043,2014-09-11,Kabobs,Beef,CWM11331L8O,25.0,14.0
21044,2016-06-04,Kabobs,Chicken,CWM11331L8O,33.0,11.0
21046,2016-12-08,Kabobs,Chicken,CFO10437T9E,33.0,7.0
21048,2016-04-14,Kabobs,Beef,CWM11331L8O,28.0,15.0
21050,2016-04-05,Kabobs,Chicken,CWM11331L8O,33.0,1.0
21051,2015-11-30,Sides,Yogurt,CWM11331L8O,12.0,5.0
21053,2015-08-01,Sides,Yogurt,CWM11331L8O,12.0,13.0
21054,2015-08-20,Entrees,Beef and Broccoli,CWM11331L8O,26.0,14.0
21055,2014-02-02,Kabobs,Beef,CWM11331L8O,25.0,5.0
21056,2014-11-06,Kabobs,Beef,CWM11331L8O,25.0,22.0
21057,2016-04-17,Entrees,Lamb Chops,CBI8368OYE,13.0,15.0
21058,2015-05-18,Kabobs,Chicken,CWM11331L8O,33.0,17.0
21059,2014-09-23,Kabobs,Beef,CWM11331L8O,25.0,14.0
21060,2016-09-12,Kabobs,Beef,CWM11331L8O,28.0,14.0
21061,2017-02-25,Kabobs,Beef,CWM11331L8O,28.0,10.0
21062,2014-08-28,Kabobs,Beef,C8G50344YR,25.0,19.0
21063,2016-08-31,Kabobs,Beef,CWM11331L8O,28.0,9.0
21064,2014-07-15,Kabobs,Beef,CWM11331L8O,25.0,18.0
21065,2014-07-29,Entrees,Lamb Chops,CWM11331L8O,19.0,12.0
21067,2014-03-24,Entrees,Lamb Chops,CWM11331L8O,7.0,10.0
21068,2016-11-09,Entrees,Lamb Chops,CWM11331L8O,17.0,16.0
21069,2016-10-15,Entrees,Beef and Broccoli,CWM11331L8O,44.0,14.0
21070,2017-02-16,Sides,Rice,CWM11331L8O,9.0,12.0
21071,2015-03-02,Kabobs,Chicken,CWM11331L8O,33.0,11.0
21072,2014-11-26,Kabobs,Beef,CWM11331L8O,25.0,8.0
21073,2015-07-21,Kabobs,Chicken,CWM11331L8O,33.0,10.0
21075,2014-08-31,Kabobs,Beef,CWM11331L8O,25.0,6.0
21076,2017-01-08,Entrees,Beef and Broccoli,CBV8751C5F,17.0,12.0
21077,2014-01-26,Sides,Rice,CWM11331L8O,9.0,7.0
21079,2015-11-23,Entrees,Beef and Broccoli,CWM11331L8O,27.0,8.0
21081,2015-07-08,Kabobs,Beef,CWM11331L8O,25.0,10.0
21082,2015-04-13,Entrees,Lamb Chops,CWM11331L8O,33.0,12.0
21083,2015-10-14,Kabobs,Chicken,C94819345D,33.0,12.0
21084,2016-01-07,Sides,Yogurt,C6N861943N,12.0,9.0
21085,2015-09-08,Sides,Rice,CWM11331L8O,9.0,12.0
21086,2016-01-26,Sides,Yogurt,CWM11331L8O,12.0,5.0
21087,2015-09-19,Kabobs,Lamb,CWM11331L8O,28.0,12.0
21089,2016-07-27,Kabobs,Pork,CH49780CU2,29.0,22.0
21090,2015-08-29,Entrees,Beef and Broccoli,CWM11331L8O,26.0,6.0
21091,2016-08-27,Entrees,Beef and Broccoli,C2G7017TWO,15.0,4.0
21092,2016-05-02,Kabobs,Lamb,CWM11331L8O,28.0,16.0
21093,2015-01-19,Sides,Rice,CWM11331L8O,9.0,15.0
21094,2014-07-30,Kabobs,Beef,CWM11331L8O,25.0,7.0
21095,2014-02-10,Kabobs,Beef,CWM11331L8O,25.0,10.0
21096,2015-08-11,Kabobs,Chicken,CWM11331L8O,33.0,12.0
21097,2015-08-13,Kabobs,Beef,CWM11331L8O,25.0,17.0
21100,2014-12-02,Kabobs,Chicken,CWM11331L8O,33.0,3.0
21102,2016-05-24,Kabobs,Beef,CWM11331L8O,28.0,11.0
21104,2015-03-24,Kabobs,Beef,CWM11331L8O,25.0,14.0
21105,2014-03-05,Sides,Yogurt,CLS32573AQ,12.0,14.0
21106,2015-07-05,Kabobs,Beef,CWM11331L8O,25.0,14.0
21107,2014-09-11,Sides,Rice,CWM11331L8O,9.0,13.0
21109,2017-01-01,Sides,Rice,CWM11331L8O,9.0,6.0
21110,2014-12-23,Kabobs,Chicken,CWM11331L8O,33.0,18.0
21111,2014-10-13,Entrees,Lamb Chops,CWM11331L8O,33.0,5.0
21112,2014-09-23,Kabobs,Beef,CWM11331L8O,25.0,12.0
21113,2014-09-08,Kabobs,Pork,CWM11331L8O,28.0,12.0
21114,2014-01-06,Entrees,Beef and Broccoli,CWM11331L8O,15.0,19.0
21115,2017-02-02,Kabobs,Lamb,CWM11331L8O,30.0,11.0
21116,2015-05-04,Sides,Rice,CWM11331L8O,9.0,18.0
21117,2015-02-05,Kabobs,Beef,CWM11331L8O,25.0,8.0
21118,2015-04-29,Kabobs,Chicken,CWM11331L8O,33.0,13.0
21119,2014-01-02,Kabobs,Pork,CWM11331L8O,28.0,16.0
21120,2015-08-20,Kabobs,Beef,CWM11331L8O,25.0,8.0
21121,2016-08-23,Kabobs,Chicken,CWM11331L8O,33.0,12.0
21122,2014-05-03,Kabobs,Chicken,COA3844BVU,33.0,9.0
21123,2016-10-13,Sides,Yogurt,CWM11331L8O,12.0,19.0
21125,2014-10-05,Kabobs,Pork,CWM11331L8O,28.0,6.0
21126,2014-09-02,Sides,Yogurt,CWM11331L8O,12.0,10.0
21127,2016-02-08,Kabobs,Chicken,CWM11331L8O,33.0,5.0
21128,2016-09-01,Entrees,Beef and Broccoli,CWM11331L8O,17.0,17.0
21129,2014-05-08,Kabobs,Chicken,CWM11331L8O,33.0,9.0
21131,2014-08-25,Entrees,Beef and Broccoli,CWM11331L8O,27.0,17.0
21133,2014-08-14,Sides,Yogurt,CWM11331L8O,12.0,7.0
21134,2015-10-08,Kabobs,Chicken,CWM11331L8O,33.0,3.0
21137,2016-06-15,Kabobs,Chicken,CBC9505XGT,33.0,6.0
21138,2015-08-13,Sides,Yogurt,CWM11331L8O,12.0,1.0
21140,2015-03-18,Entrees,Lamb Chops,CWM11331L8O,23.0,4.0
21141,2015-03-05,Sides,Roll,CWM11331L8O,5.0,12.0
21144,2016-04-14,Kabobs,Chicken,CWM11331L8O,33.0,10.0
21145,2014-04-07,Kabobs,Chicken,CWM11331L8O,33.0,16.0
21146,2014-11-13,Sides,Yogurt,CWM11331L8O,12.0,20.0
21147,2014-02-22,Sides,Yogurt,CWM11331L8O,12.0,3.0
21148,2014-02-26,Kabobs,Beef,CWM11331L8O,25.0,12.0
21150,2014-03-04,Entrees,Beef and Broccoli,CWM11331L8O,15.0,16.0
21151,2014-06-30,Entrees,Beef and Broccoli,CWM11331L8O,26.0,20.0
21152,2017-03-04,Entrees,Lamb Chops,CWM11331L8O,34.0,7.0
21153,2016-05-31,Sides,Rice,CR15378ZUF,9.0,9.0
21154,2016-08-16,Kabobs,Pork,CO07187XW4,29.0,7.0
21155,2014-02-22,Kabobs,Beef,CWM11331L8O,25.0,5.0
21156,2014-08-23,Entrees,Lamb Chops,CWM11331L8O,33.0,4.0
21157,2014-11-13,Sides,Yogurt,CWM11331L8O,12.0,15.0
21158,2016-05-14,Sides,Roll,CWM11331L8O,5.0,19.0
21159,2015-11-30,Kabobs,Beef,CWM11331L8O,25.0,9.0
21161,2015-06-06,Kabobs,Chicken,CWM11331L8O,33.0,4.0
21162,2014-02-17,Kabobs,Beef,CWM11331L8O,25.0,5.0
21163,2014-11-26,Kabobs,Beef,CWM11331L8O,25.0,13.0
21164,2016-04-05,Kabobs,Beef,CWM11331L8O,25.0,13.0
21165,2017-01-11,Sides,Yogurt,CWM11331L8O,12.0,7.0
21166,2015-09-02,Entrees,Lamb Chops,CWM11331L8O,17.0,17.0
21167,2015-07-12,Entrees,Beef and Broccoli,CWM11331L8O,27.0,9.0
21168,2016-05-12,Sides,Rice,CO780538OA,9.0,4.0
21169,2017-03-01,Sides,Roll,CWM11331L8O,5.0,16.0
21172,2014-01-05,Entrees,Beef and Broccoli,CWM11331L8O,7.0,10.0
21173,2014-08-25,Kabobs,Chicken,CWM11331L8O,33.0,7.0
21174,2016-06-09,Kabobs,Beef,CWM11331L8O,28.0,22.0
21177,2015-11-08,Sides,Roll,CWM11331L8O,5.0,10.0
21178,2015-10-03,Sides,Rice,CWM11331L8O,9.0,18.0
21180,2015-09-14,Entrees,Lamb Chops,CWM11331L8O,32.0,10.0
21181,2015-05-11,Kabobs,Beef,CK4700211B,25.0,21.0
21183,2014-07-16,Entrees,Lamb Chops,CWM11331L8O,29.0,9.0
21184,2016-01-16,Entrees,Beef and Broccoli,CWM11331L8O,48.0,17.0
21185,2014-04-07,Kabobs,Beef,CWM11331L8O,25.0,15.0
21186,2014-01-07,Kabobs,Pork,CWM11331L8O,28.0,8.0
21187,2015-08-06,Kabobs,Chicken,CWM11331L8O,33.0,2.0
21188,2014-12-01,Sides,Yogurt,CWM11331L8O,12.0,10.0
21189,2016-05-11,Sides,Chips,CWM11331L8O,8.0,11.0
21190,2016-08-09,Sides,Yogurt,CWM11331L8O,12.0,22.0
21191,2014-09-25,Kabobs,Beef,CWM11331L8O,25.0,4.0
21193,2014-12-14,Sides,Yogurt,CWM11331L8O,12.0,3.0
21194,2016-03-02,Sides,Yogurt,CWM11331L8O,12.0,3.0
21195,2016-07-27,Kabobs,Chicken,CWM11331L8O,33.0,15.0
21196,2017-01-15,Sides,Rice,CWM11331L8O,9.0,14.0
21197,2014-02-27,Kabobs,Lamb,CWM11331L8O,28.0,15.0
21198,2016-06-14,Kabobs,Chicken,CWM11331L8O,33.0,16.0
21199,2015-05-20,Kabobs,Beef,CWM11331L8O,25.0,11.0
21200,2016-09-27,Sides,Rice,CWM11331L8O,9.0,14.0
21201,2014-12-03,Sides,Rice,CWM11331L8O,9.0,8.0
21202,2016-05-31,Kabobs,Lamb,CUL9414W6R,28.0,14.0
21204,2015-05-24,Kabobs,Beef,CWM11331L8O,25.0,16.0
21205,2016-02-24,Sides,Rice,CWM11331L8O,9.0,9.0
21206,2016-10-19,Sides,Roll,CWM11331L8O,5.0,8.0
21208,2016-02-20,Sides,Yogurt,CWM11331L8O,12.0,11.0
21209,2014-08-30,Kabobs,Chicken,CWM11331L8O,33.0,18.0
21211,2017-03-26,Sides,Yogurt,CWM11331L8O,12.0,17.0
21213,2016-03-15,Entrees,Lamb Chops,CWM11331L8O,20.0,12.0
21214,2015-10-28,Sides,Rice,CWM11331L8O,9.0,13.0
21215,2014-07-20,Entrees,Beef and Broccoli,CWM11331L8O,26.0,14.0
21216,2016-10-26,Kabobs,Chicken,CWM11331L8O,33.0,19.0
21217,2015-08-10,Sides,Roll,CWM11331L8O,5.0,13.0
21218,2015-03-07,Kabobs,Beef,CWM11331L8O,25.0,10.0
21219,2016-04-27,Sides,Yogurt,CTE92267SY,12.0,5.0
21220,2014-07-24,Kabobs,Chicken,CWM11331L8O,33.0,19.0
21221,2016-09-05,Sides,Rice,CWM11331L8O,9.0,13.0
21222,2016-10-10,Kabobs,Lamb,CWM11331L8O,28.0,16.0
21223,2016-05-09,Sides,Rice,CWM11331L8O,9.0,16.0
21224,2015-11-15,Sides,Chips,CWM11331L8O,8.0,14.0
21225,2015-06-30,Entrees,Beef and Broccoli,CWM11331L8O,19.0,7.0
21226,2016-12-31,Kabobs,Chicken,CWM11331L8O,33.0,6.0
21227,2017-02-22,Sides,Yogurt,CWM11331L8O,12.0,17.0
21228,2014-08-10,Entrees,Beef and Broccoli,CWM11331L8O,16.0,8.0
21229,2015-07-04,Sides,Roll,CWM11331L8O,5.0,10.0
21230,2014-02-20,Entrees,Beef and Broccoli,CWM11331L8O,27.0,14.0
21231,2016-02-07,Sides,Rice,CWM11331L8O,9.0,17.0
21232,2015-07-25,Kabobs,Chicken,CWM11331L8O,33.0,9.0
21233,2016-09-14,Sides,Yogurt,CWM11331L8O,12.0,20.0
21235,2015-04-02,Kabobs,Chicken,CWM11331L8O,33.0,14.0
21236,2016-11-26,Kabobs,Chicken,CWM11331L8O,33.0,7.0
21237,2015-05-05,Entrees,Lamb Chops,CWM11331L8O,28.0,9.0
21238,2016-09-08,Kabobs,Lamb,CWM11331L8O,28.0,6.0
21239,2014-04-08,Kabobs,Lamb,CWM11331L8O,28.0,15.0
21240,2014-01-14,Sides,Yogurt,CWB2655R7B,12.0,12.0
21241,2015-01-15,Entrees,Beef and Broccoli,CWM11331L8O,17.0,8.0
21242,2014-03-17,Kabobs,Chicken,C823368EK0,33.0,9.0
21243,2015-12-05,Kabobs,Chicken,CWM11331L8O,33.0,19.0
21244,2016-03-22,Kabobs,Chicken,CWM11331L8O,33.0,14.0
21245,2014-10-30,Sides,Yogurt,CWM11331L8O,12.0,19.0
21246,2015-02-24,Kabobs,Beef,CWM11331L8O,25.0,18.0
21247,2016-09-08,Entrees,Beef and Broccoli,CWM11331L8O,19.0,1.0
21248,2014-05-07,Kabobs,Chicken,CWM11331L8O,33.0,11.0
21249,2016-08-31,Kabobs,Chicken,CWM11331L8O,33.0,13.0
21250,2015-07-05,Sides,Yogurt,CWM11331L8O,12.0,10.0
21251,2014-04-16,Kabobs,Beef,CWM11331L8O,25.0,10.0
21252,2016-07-20,Sides,Rice,CWM11331L8O,9.0,11.0
21253,2015-08-27,Entrees,Beef and Broccoli,CWM11331L8O,27.0,8.0
21254,2016-11-26,Sides,Yogurt,CWM11331L8O,12.0,9.0
21256,2016-04-23,Kabobs,Lamb,CWM11331L8O,28.0,14.0
21257,2014-02-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0
21258,2015-01-15,Kabobs,Beef,CWM11331L8O,25.0,3.0
21260,2016-05-08,Sides,Roll,CWM11331L8O,5.0,3.0
21261,2016-02-25,Entrees,Lamb Chops,CWM11331L8O,30.0,6.0
21262,2015-04-09,Kabobs,Beef,CWM11331L8O,25.0,16.0
21263,2015-10-15,Kabobs,Lamb,CWM11331L8O,28.0,3.0
21264,2016-11-02,Kabobs,Beef,CWM11331L8O,28.0,15.0
21265,2014-07-15,Sides,Yogurt,CWM11331L8O,12.0,9.0
21266,2015-02-08,Kabobs,Chicken,CWM11331L8O,33.0,17.0
21267,2016-07-10,Kabobs,Beef,CWM11331L8O,28.0,10.0
21268,2016-10-26,Kabobs,Lamb,CWM11331L8O,28.0,2.0
21269,2014-03-26,Kabobs,Beef,CWM11331L8O,25.0,10.0
21271,2015-03-23,Sides,Rice,CWM11331L8O,9.0,16.0
21272,2014-12-04,Kabobs,Beef,CWM11331L8O,25.0,12.0
21273,2014-02-25,Sides,Rice,CWM11331L8O,9.0,15.0
21274,2016-02-11,Entrees,Beef and Broccoli,CWM11331L8O,28.0,6.0
21275,2016-09-17,Kabobs,Beef,CWM11331L8O,28.0,11.0
21276,2015-10-29,Sides,Roll,CWM11331L8O,5.0,21.0
21277,2014-09-21,Entrees,Beef and Broccoli,CWM11331L8O,19.0,18.0
21278,2016-09-22,Sides,Yogurt,CWM11331L8O,12.0,11.0
21280,2014-10-20,Kabobs,Chicken,CWM11331L8O,33.0,12.0
21281,2015-10-14,Entrees,Beef and Broccoli,CWM11331L8O,26.0,17.0
21283,2015-03-04,Kabobs,Chicken,CWM11331L8O,33.0,3.0
21285,2015-01-27,Sides,Yogurt,CWM11331L8O,12.0,3.0
21286,2016-03-16,Kabobs,Chicken,CWM11331L8O,33.0,1.0
21287,2014-12-18,Sides,Yogurt,CWM11331L8O,12.0,7.0
21289,2014-12-01,Sides,Yogurt,CWM11331L8O,12.0,8.0
21290,2016-12-14,Sides,Yogurt,CWM11331L8O,12.0,18.0
21291,2015-02-26,Kabobs,Chicken,CWM11331L8O,33.0,2.0
21292,2016-02-11,Entrees,Beef and Broccoli,CWM11331L8O,29.0,5.0
21293,2014-07-17,Kabobs,Beef,CWM11331L8O,25.0,17.0
21294,2014-06-05,Sides,Yogurt,CWM11331L8O,12.0,20.0
21295,2014-01-15,Kabobs,Beef,C2Q2676D6R,25.0,8.0
21296,2015-12-17,Kabobs,Beef,CWM11331L8O,25.0,11.0
21297,2014-02-05,Sides,Rice,CWM11331L8O,9.0,18.0
21298,2014-10-27,Kabobs,Beef,CWM11331L8O,25.0,16.0
21300,2015-01-11,Sides,Rice,CWM11331L8O,9.0,14.0
21301,2014-03-27,Entrees,Beef and Broccoli,CWM11331L8O,13.0,11.0
21302,2016-04-27,Entrees,Lamb Chops,CWM11331L8O,15.0,8.0
21305,2015-03-04,Kabobs,Chicken,CWM11331L8O,33.0,1.0
21306,2016-05-25,Entrees,Beef and Broccoli,CWM11331L8O,15.0,7.0
21307,2017-03-11,Kabobs,Lamb,CWM11331L8O,30.0,3.0
21308,2016-04-09,Kabobs,Chicken,CWM11331L8O,33.0,8.0
21309,2014-06-30,Sides,Yogurt,CWM11331L8O,12.0,17.0
21310,2015-08-04,Sides,Yogurt,CWM11331L8O,12.0,3.0
21311,2014-10-13,Sides,Yogurt,CWM11331L8O,12.0,4.0
21312,2015-10-21,Sides,Rice,CWM11331L8O,9.0,11.0
21313,2016-01-28,Sides,Chips,CWM11331L8O,8.0,3.0
21314,2016-08-24,Kabobs,Lamb,CWM11331L8O,28.0,11.0
21315,2014-10-26,Sides,Roll,CII5529BBY,5.0,20.0
21317,2014-09-25,Sides,Yogurt,CNU1156594I,12.0,9.0
21319,2017-03-27,Sides,Chips,CWM11331L8O,8.0,15.0
21320,2015-07-25,Sides,Yogurt,CWM11331L8O,12.0,9.0
21321,2016-07-18,Kabobs,Chicken,CWM11331L8O,33.0,6.0
21322,2014-11-24,Kabobs,Beef,CWM11331L8O,25.0,14.0
21323,2015-04-18,Sides,Rice,CWM11331L8O,9.0,14.0
21324,2016-09-15,Kabobs,Beef,CWM11331L8O,28.0,10.0
21325,2014-02-22,Kabobs,Beef,CUL11206ZCN,25.0,10.0
21327,2016-09-22,Kabobs,Beef,CXG100856WS,28.0,5.0
21328,2015-04-15,Sides,Yogurt,CWM11331L8O,12.0,6.0
21329,2016-05-24,Entrees,Beef and Broccoli,CWM11331L8O,16.0,11.0
21330,2014-07-24,Entrees,Beef and Broccoli,CWM11331L8O,29.0,14.0
21331,2014-03-04,Kabobs,Lamb,CWM11331L8O,28.0,18.0
21332,2015-12-29,Kabobs,Lamb,CWM11331L8O,28.0,15.0
21333,2015-09-20,Entrees,Beef and Broccoli,CWM11331L8O,16.0,16.0
21334,2014-04-02,Sides,Yogurt,CWM11331L8O,12.0,2.0
21335,2014-11-13,Sides,Yogurt,CWM11331L8O,12.0,11.0
21336,2015-08-03,Sides,Rice,CWM11331L8O,9.0,14.0
21337,2015-10-24,Kabobs,Lamb,CWM11331L8O,28.0,13.0
21338,2015-10-01,Kabobs,Beef,CWM11331L8O,25.0,14.0
21340,2014-02-06,Sides,Yogurt,CWM11331L8O,12.0,7.0
21341,2015-07-02,Sides,Yogurt,CWM11331L8O,12.0,20.0
21342,2014-05-26,Kabobs,Chicken,CZJ4112ZI8,33.0,5.0
21343,2016-07-03,Sides,Roll,CWM11331L8O,5.0,16.0
21344,2014-01-18,Kabobs,Pork,CWM11331L8O,28.0,11.0
21345,2017-01-18,Kabobs,Chicken,CWM11331L8O,33.0,5.0
21346,2015-05-04,Sides,Roll,CWM11331L8O,5.0,7.0
21347,2014-11-08,Sides,Rice,CWM11331L8O,9.0,12.0
21348,2015-11-18,Sides,Chips,CJZ8382LN7,8.0,9.0
21349,2016-09-13,Kabobs,Chicken,CWM11331L8O,33.0,2.0
21350,2014-10-28,Kabobs,Lamb,C285541K8B,28.0,18.0
21351,2015-06-07,Kabobs,Beef,CWM11331L8O,25.0,14.0
21352,2015-09-23,Sides,Yogurt,CWM11331L8O,12.0,2.0
21353,2015-06-17,Sides,Yogurt,CWM11331L8O,12.0,11.0
21355,2015-06-04,Sides,Roll,CWM11331L8O,5.0,11.0
21357,2016-01-13,Sides,Yogurt,CWM11331L8O,12.0,7.0
21358,2015-12-01,Sides,Yogurt,CWM11331L8O,12.0,10.0
21359,2016-07-20,Sides,Yogurt,CWM11331L8O,12.0,23.0
21360,2015-09-30,Kabobs,Beef,CWM11331L8O,25.0,21.0
21363,2015-06-21,Kabobs,Chicken,CWM11331L8O,33.0,6.0
21364,2014-07-30,Kabobs,Beef,CWM11331L8O,25.0,21.0
21365,2014-11-12,Kabobs,Chicken,CWM11331L8O,33.0,8.0
21366,2015-06-22,Entrees,Lamb Chops,CWM11331L8O,30.0,11.0
21367,2015-12-17,Sides,Roll,C5D11136WBI,5.0,11.0
21368,2016-05-29,Sides,Yogurt,CWM11331L8O,12.0,16.0
21369,2016-03-03,Sides,Yogurt,CWM11331L8O,12.0,11.0
21371,2015-08-12,Kabobs,Chicken,CO77746KFK,33.0,15.0
21372,2014-09-18,Kabobs,Beef,CWM11331L8O,25.0,2.0
21373,2015-09-01,Sides,Yogurt,CWM11331L8O,12.0,6.0
21374,2015-09-28,Sides,Yogurt,CWM11331L8O,12.0,8.0
21375,2014-11-02,Entrees,Beef and Broccoli,CWM11331L8O,12.0,11.0
21376,2015-08-11,Kabobs,Beef,CWM11331L8O,25.0,2.0
21378,2015-04-29,Kabobs,Beef,C1D69027B1,25.0,17.0
21379,2015-04-06,Kabobs,Lamb,CWM11331L8O,28.0,11.0
21380,2014-05-12,Kabobs,Beef,CWM11331L8O,25.0,22.0
21381,2016-10-29,Kabobs,Beef,CWM11331L8O,28.0,6.0
21382,2016-04-07,Kabobs,Chicken,CWM11331L8O,33.0,4.0
21383,2014-09-03,Entrees,Beef and Broccoli,COL3716K5F,14.0,15.0
21384,2014-04-15,Kabobs,Beef,CWM11331L8O,25.0,10.0
21385,2014-09-28,Sides,Roll,CWM11331L8O,5.0,11.0
21386,2016-07-07,Entrees,Beef and Broccoli,CWM11331L8O,29.0,13.0
21387,2014-01-28,Kabobs,Chicken,CWM11331L8O,33.0,14.0
21388,2014-02-27,Entrees,Lamb Chops,CWM11331L8O,32.0,18.0
21390,2016-03-29,Kabobs,Chicken,C6F9056J6G,33.0,8.0
21391,2014-06-08,Entrees,Beef and Broccoli,CWM11331L8O,26.0,17.0
21393,2014-12-18,Sides,Yogurt,CWM11331L8O,12.0,9.0
21395,2014-04-30,Sides,Yogurt,CWM11331L8O,12.0,6.0
21397,2015-02-26,Entrees,Beef and Broccoli,CWM11331L8O,15.0,7.0
21398,2016-07-12,Entrees,Beef and Broccoli,CWM11331L8O,3.0,7.0
21399,2015-04-01,Sides,Yogurt,CWM11331L8O,12.0,16.0
21400,2016-02-08,Entrees,Beef and Broccoli,CWM11331L8O,16.0,9.0
21401,2014-04-17,Entrees,Lamb Chops,CWM11331L8O,30.0,14.0
21402,2014-09-15,Sides,Rice,CWM11331L8O,9.0,13.0
21403,2015-01-14,Kabobs,Lamb,CWM11331L8O,28.0,15.0
21404,2014-01-22,Kabobs,Chicken,CWM11331L8O,33.0,6.0
21405,2015-08-09,Entrees,Lamb Chops,CWM11331L8O,32.0,6.0
21406,2016-04-26,Entrees,Lamb Chops,CWM11331L8O,28.0,11.0
21408,2015-06-04,Kabobs,Beef,CWM11331L8O,25.0,10.0
21409,2015-03-25,Entrees,Lamb Chops,CWM11331L8O,30.0,17.0
21410,2016-04-10,Kabobs,Chicken,CWM11331L8O,33.0,13.0
21411,2015-04-14,Sides,Rice,C7611145XDX,9.0,11.0
21413,2015-04-22,Entrees,Lamb Chops,C5H68381AW,19.0,8.0
21414,2014-08-09,Sides,Rice,CWM11331L8O,9.0,9.0
21415,2014-07-09,Sides,Yogurt,C5D4595L89,12.0,5.0
21416,2015-04-29,Kabobs,Chicken,CWM11331L8O,33.0,8.0
21417,2016-06-16,Sides,Roll,CWM11331L8O,5.0,6.0
21419,2016-05-31,Kabobs,Chicken,CWM11331L8O,33.0,2.0
21421,2014-11-04,Kabobs,Beef,CWM11331L8O,25.0,7.0
21422,2014-08-24,Sides,Rice,CWM11331L8O,9.0,4.0
21423,2016-02-16,Entrees,Beef and Broccoli,CWM11331L8O,30.0,19.0
21424,2016-04-17,Sides,Rice,CWM11331L8O,9.0,5.0
21425,2014-12-17,Sides,Rice,CWM11331L8O,9.0,17.0
21426,2015-06-10,Kabobs,Chicken,CWM11331L8O,33.0,6.0
21427,2014-09-09,Sides,Roll,CWM11331L8O,5.0,17.0
21428,2016-03-23,Kabobs,Chicken,CWM11331L8O,33.0,15.0
21429,2017-03-14,Sides,Yogurt,CWM11331L8O,12.0,10.0
21430,2014-07-13,Sides,Yogurt,CWM11331L8O,12.0,17.0
21431,2014-07-14,Sides,Rice,CWM11331L8O,9.0,4.0
21432,2014-06-14,Sides,Yogurt,CWM11331L8O,12.0,11.0
21433,2014-08-30,Entrees,Lamb Chops,CWM11331L8O,29.0,7.0
21434,2016-08-02,Sides,Roll,CWM11331L8O,5.0,6.0
21435,2015-10-26,Entrees,Lamb Chops,CWM11331L8O,29.0,5.0
21436,2016-05-12,Kabobs,Chicken,CWM11331L8O,33.0,12.0
21437,2016-06-04,Kabobs,Lamb,CWM11331L8O,28.0,15.0
21438,2015-01-14,Sides,Yogurt,CWM11331L8O,12.0,7.0
21439,2015-04-09,Entrees,Beef and Broccoli,CWM11331L8O,16.0,15.0
21440,2016-02-13,Kabobs,Beef,CWM11331L8O,25.0,16.0
21441,2014-10-20,Kabobs,Chicken,CLF5480SN8,33.0,3.0
21442,2016-01-23,Sides,Rice,CWM11331L8O,9.0,17.0
21443,2014-12-14,Kabobs,Chicken,CWM11331L8O,33.0,14.0
21444,2016-02-14,Sides,Rice,CWM11331L8O,9.0,13.0
